Time,Untitled,Untitled 1,Untitled 2,Untitled 3,Salinity,Untitled 5,Untitled 6,Untitled 7,,
08/31/2020 04:05:00,2.603937,199.3753,152.2522,53.32211,31.14366,30.43296,30.75032,-14.6358,,
08/31/2020 04:10:00,2.627459,201.4318,154.5767,55.53475,33.39503,30.3735,29.57724,-10.3102,,
08/31/2020 04:15:00,2.610657,200.2397,149.9432,55.72323,33.36483,31.32906,29.80488,-14.0003,,
08/31/2020 04:20:00,2.554187,198.6748,151.9207,53.78922,32.4755,30.32633,29.19373,-11.2122,,
08/31/2020 04:25:00,2.625738,200.551,151.6971,54.30141,31.90099,30.921,30.57395,-13.7133,,
08/31/2020 04:30:00,2.609346,199.8546,150.508,55.14139,32.7785,31.05839,30.092,-10.3717,,
08/31/2020 04:35:00,2.596314,199.5597,152.2113,53.74005,31.6357,30.49653,30.41193,-11.3967,,
08/31/2020 04:40:00,2.598117,201.2065,157.3811,54.4735,32.62843,29.55942,29.65107,-11.7452,,
08/31/2020 04:45:00,2.586971,198.8633,150.335,54.23994,32.22732,30.82462,30.01612,-12.9137,,
08/31/2020 04:50:00,2.553941,198.4003,152.0835,52.60505,30.94556,30.2033,30.31964,-12.2987,,
08/31/2020 04:55:00,2.599511,201.0795,155.1127,54.84637,32.81121,30.12948,29.75156,-11.4992,,
08/31/2020 05:00:00,2.597216,200.166,152.8896,54.88325,33.25145,30.48013,29.14656,-12.1757,,
08/31/2020 05:05:00,2.622214,199.1787,151.2581,53.36718,31.6123,30.65443,30.06739,-14.1848,,
08/31/2020 05:10:00,2.616968,199.2278,151.5791,52.6747,31.35735,30.57855,29.74951,-12.6062,,
08/31/2020 05:15:00,2.569103,198.7199,150.8368,53.57615,31.45077,30.64212,30.53088,-12.6677,,
08/31/2020 05:20:00,2.570989,198.8796,152.0858,52.96563,31.56107,30.33864,29.73515,-12.6062,,
08/31/2020 05:25:00,2.598855,200.2192,156.5135,54.13751,31.90117,29.51431,30.40783,-13.0162,,
08/31/2020 05:30:00,2.61787,200.76,150.9108,54.25224,31.16451,31.20193,31.67526,-12.4832,,
08/31/2020 05:35:00,2.566973,197.8145,149.5957,52.40427,31.37744,30.7344,29.43983,-8.44464,,
08/31/2020 05:40:00,2.606559,199.1951,149.3224,53.77283,31.58965,31.20808,30.51653,-12.2987,,
08/31/2020 05:45:00,2.609018,200.7846,153.7167,54.9693,33.18216,30.42681,29.33113,-12.1552,,
08/31/2020 05:50:00,2.626066,200.166,150.5099,54.08424,31.81244,31.14656,30.48986,-11.1712,,
08/31/2020 05:55:00,2.599921,199.5924,149.7554,53.51469,31.79894,31.19783,29.93203,-12.9957,,
08/31/2020 06:00:00,2.611969,199.6621,148.4721,54.06785,31.80695,31.58743,30.48166,-12.0322,,
08/31/2020 06:05:00,2.598035,201.1082,153.3693,54.94061,32.81886,30.61341,29.83359,-14.1848,,
08/31/2020 06:10:00,2.576398,199.3753,150.46,53.27294,31.29704,30.93535,30.4591,-13.5083,,
08/31/2020 06:15:00,2.575742,198.2897,148.8749,53.31391,31.69589,31.07684,29.88486,-13.2213,,
08/31/2020 06:20:00,2.594101,199.6211,155.3562,53.14182,31.59179,29.6558,29.86846,-10.9867,,
08/31/2020 06:25:00,2.620575,200.8132,151.7354,55.66997,33.4737,30.98457,29.59569,-11.1507,,
08/31/2020 06:30:00,2.605576,199.4327,151.802,54.08424,32.75125,30.57445,29.08298,-9.92067,,
08/31/2020 06:35:00,2.620984,200.805,151.9466,54.99388,32.74493,30.92305,29.99561,-13.0778,,
08/31/2020 06:40:00,2.595167,199.7809,150.825,53.9859,31.71688,30.94766,30.53703,-12.4012,,
08/31/2020 06:45:00,2.591888,200.4814,150.12,54.57184,32.36682,31.34752,30.13917,-11.2737,,
08/31/2020 06:50:00,2.560088,199.2975,152.937,54.78491,32.63409,30.22176,29.95254,-11.3967,,
08/31/2020 06:55:00,2.632295,201.0263,150.0395,54.3055,31.54727,31.52592,31.12563,-11.9297,,
08/31/2020 07:00:00,2.619181,200.7559,151.9481,55.41183,33.5759,30.9087,29.19783,-12.9547,,
08/31/2020 07:05:00,2.616067,200.0676,150.4835,53.80151,31.759,31.12606,30.28478,-11.9092,,
08/31/2020 07:10:00,2.599511,199.1131,149.7206,54.18258,31.96188,31.07069,30.36066,-13.3648,,
08/31/2020 07:15:00,2.626148,200.4691,153.2964,53.67449,31.5354,30.45347,30.50012,-12.7087,,
08/31/2020 07:20:00,2.581643,199.6826,148.1679,54.4735,32.27406,31.68176,30.18019,-13.7953,,
08/31/2020 07:25:00,2.574513,198.6011,153.3038,52.71568,31.25348,29.92442,29.95254,-12.1347,,
08/31/2020 07:30:00,2.592708,198.1095,149.9003,52.62963,30.99826,30.73235,30.26222,-11.6632,,
08/31/2020 07:35:00,2.593692,200.2069,151.1382,54.67428,32.51463,30.98047,30.02022,-11.2942,,
08/31/2020 07:40:00,2.606969,198.769,151.0837,53.39176,31.67409,30.58676,29.99766,-12.4217,,
08/31/2020 07:45:00,2.602871,199.9816,150.2529,55.10451,32.69998,31.16707,30.17198,-10.1052,,
08/31/2020 07:50:00,2.615821,199.5105,150.9156,52.98611,30.88877,30.84513,30.8057,-12.3192,,
08/31/2020 07:55:00,2.579267,198.5519,152.3056,52.74846,31.11341,30.18485,30.2048,-14.1438,,
08/31/2020 08:00:00,2.616477,199.6744,149.2864,54.87096,32.54288,31.35572,30.17403,-13.8158,,
08/31/2020 08:05:00,2.625984,200.5879,151.0278,53.84659,31.61044,31.1199,30.55959,-11.3967,,
08/31/2020 08:10:00,2.605248,199.49,152.651,52.65012,30.82872,30.35504,30.55139,-13.4058,,
08/31/2020 08:15:00,2.615247,199.8628,152.2251,54.73984,32.96594,30.57855,29.41932,-11.6837,,
08/31/2020 08:20:00,2.560416,198.003,152.4551,53.14182,31.58377,29.98799,29.88076,-14.6563,,
08/31/2020 08:25:00,2.613936,199.7891,150.5506,54.60872,32.40233,31.02763,30.12276,-10.3922,,
08/31/2020 08:30:00,2.580496,198.6502,152.5774,53.19099,31.53912,30.13768,29.99971,-12.4832,,
08/31/2020 08:35:00,2.589348,199.8259,149.0171,54.76033,32.75474,31.4767,29.74951,-11.0277,,
08/31/2020 08:40:00,2.547876,198.0316,150.8683,52.09696,31.43169,30.43707,29.03991,-10.1667,,
08/31/2020 08:45:00,2.602215,199.7112,151.2934,53.35079,31.03782,30.79591,30.9472,-13.4263,,
08/31/2020 08:50:00,2.601888,200.0595,153.8029,54.49809,32.81774,30.1992,29.39676,-12.6677,,
08/31/2020 08:55:00,2.620083,200.4732,149.5322,55.23154,32.5893,31.51361,30.4632,-12.0937,,
08/31/2020 09:00:00,2.629426,199.8505,149.4262,54.57594,31.86681,31.36597,30.90414,-11.8067,,
08/31/2020 09:05:00,2.595659,198.8878,150.1211,52.80582,31.18156,30.89229,30.15763,-12.0937,,
08/31/2020 09:10:00,2.601396,199.1623,148.5709,53.58844,31.59924,31.41519,30.31349,-13.7338,,
08/31/2020 09:15:00,2.578775,199.7235,153.1433,53.07626,31.4761,30.28532,29.9792,-12.4012,,
08/31/2020 09:20:00,2.585741,200.1332,153.5865,53.44503,31.95093,30.27917,29.63056,-11.6427,,
08/31/2020 09:25:00,2.58443,200.1045,150.3473,53.56386,31.5604,31.17527,30.34836,-9.77717,,
08/31/2020 09:30:00,2.604346,200.1905,152.8405,53.94493,31.76577,30.50063,30.42014,-12.0117,,
08/31/2020 09:35:00,2.648441,201.7472,152.4446,55.68226,32.87601,31.05019,30.48166,-11.2327,,
08/31/2020 09:40:00,2.62246,199.5883,150.6891,53.29752,30.95789,30.93125,31.01898,-11.9912,,
08/31/2020 09:45:00,2.595577,199.9488,153.1731,54.1539,32.41619,30.34069,29.64697,-13.3648,,
08/31/2020 09:50:00,2.580414,200.5551,152.1043,55.00208,31.84554,30.80822,31.36763,-12.1962,,
08/31/2020 09:55:00,2.613116,199.9939,153.3387,53.02299,31.84896,30.30788,29.35574,-11.3147,,
08/31/2020 10:00:00,2.585578,199.7194,153.1316,53.74825,32.39646,30.28737,29.26961,-13.9593,,
08/31/2020 10:05:00,2.573038,198.2774,150.3598,52.66241,31.36111,30.65032,29.73105,-11.7657,,
08/31/2020 10:10:00,2.587627,198.4413,151.6674,51.26517,30.24777,30.33044,30.02227,-13.4263,,
08/31/2020 10:15:00,2.58443,199.6908,153.8133,53.02299,31.30828,30.09257,30.18429,-14.0823,,
08/31/2020 10:20:00,2.601068,200.1168,151.6089,52.41656,30.88747,30.82257,30.21505,-12.8727,,
08/31/2020 10:25:00,2.581479,198.7936,151.8871,53.59664,32.38647,30.3694,29.1322,-10.4127,,
08/31/2020 10:30:00,2.596478,198.6175,148.547,53.72366,32.30392,31.2655,29.38241,-11.5402,,
08/31/2020 10:35:00,2.599429,199.4245,155.7256,52.94514,31.32268,29.50201,30.08175,-12.4832,,
08/31/2020 10:40:00,2.60951,200.4691,154.0972,52.91236,31.59912,30.23406,29.62235,-13.5903,,
08/31/2020 10:45:00,2.592462,198.6748,149.8562,52.70748,31.10857,30.90665,30.16993,-9.08015,,
08/31/2020 10:50:00,2.576808,199.1009,154.1982,52.31822,31.32633,29.82189,29.42957,-12.0322,,
08/31/2020 10:55:00,2.566563,198.0644,152.3992,51.89208,31.32126,30.0208,28.99685,-12.1757,,
08/31/2020 11:00:00,2.55558,198.978,154.1235,53.0025,32.27728,29.80754,28.69537,-9.08015,,
08/31/2020 11:05:00,2.582299,199.1869,152.0377,53.37128,31.67383,30.43912,29.97715,-10.2897,,
08/31/2020 11:10:00,2.572792,198.4577,153.6819,53.35489,31.93248,29.78088,29.56698,-11.6427,,
08/31/2020 11:15:00,2.580578,198.7199,157.3896,52.99431,32.29252,28.86633,28.66461,-11.4787,,
08/31/2020 11:20:00,2.616231,199.4655,155.4461,52.26905,31.19102,29.58813,29.58749,-9.83867,,
08/31/2020 11:25:00,2.582135,198.2897,149.0677,52.60095,31.25908,31.02148,29.82539,-9.73617,,
08/31/2020 11:30:00,2.616722,200.4814,150.8918,54.18258,31.22524,31.12811,31.50709,-13.3443,,
08/31/2020 11:35:00,2.595331,200.6084,154.1955,54.51448,32.61859,30.24636,29.70644,-8.23963,,
08/31/2020 11:40:00,2.591806,199.7031,151.2997,53.30981,31.49305,30.79181,30.19249,-9.75667,,
08/31/2020 11:45:00,2.615329,200.2971,152.6159,54.56774,32.95197,30.59291,29.26961,-12.0527,,
08/31/2020 11:50:00,2.635245,200.3626,150.9318,54.4735,32.05352,31.08299,30.51447,-12.4217,,
08/31/2020 11:55:00,2.595659,199.3426,153.3044,53.71547,32.49492,30.13358,29.09118,-13.0162,,
08/31/2020 12:00:00,2.641392,200.338,151.6718,53.63761,31.16919,30.86768,31.03539,-13.5903,,
08/31/2020 12:05:00,2.603199,200.3544,154.3554,54.81359,32.72943,30.13153,29.83974,-11.7042,,
08/31/2020 12:10:00,2.579676,200.211,154.2149,54.26043,31.92481,30.12948,30.49602,-10.6792,,
08/31/2020 12:15:00,2.569595,199.4532,154.2309,54.51857,32.73385,29.91212,29.54032,-11.2327,,
08/31/2020 12:20:00,2.612788,201.5178,155.7573,54.8054,31.93332,30.07822,31.03334,-9.24416,,
08/31/2020 12:25:00,2.607625,198.4618,152.6219,52.32232,31.40928,30.07206,29.30652,-8.56764,,
08/31/2020 12:30:00,2.609264,199.744,152.8516,53.15001,31.66961,30.37145,29.75771,-10.3922,,
08/31/2020 12:35:00,2.611231,200.3995,154.5832,53.61713,31.81612,30.08232,30.00997,-10.6587,,
08/31/2020 12:40:00,2.588938,199.2811,150.1484,52.99841,31.13055,30.99687,30.43654,-12.7907,,
08/31/2020 12:45:00,2.577381,199.4204,151.9882,54.16619,32.80281,30.51909,29.08913,-10.5562,,
08/31/2020 12:50:00,2.58402,199.277,154.0106,53.89985,32.16479,29.92237,29.76797,-14.0823,,
08/31/2020 12:55:00,2.594757,200.8255,156.0852,54.82998,32.61595,29.79729,30.02432,-12.5447,,
08/31/2020 13:00:00,2.570661,199.8137,154.2567,53.31801,32.07939,30.00645,29.30857,-11.6017,,
08/31/2020 13:05:00,2.59279,198.6953,154.0645,51.60526,30.93761,29.74397,29.29012,-12.4012,,
08/31/2020 13:10:00,2.630246,201.6489,159.3109,54.6415,33.1805,29.17802,29.0112,-9.44916,,
08/31/2020 13:15:00,2.6141,199.3344,152.9674,53.11314,31.1264,30.22381,30.56164,-11.2942,,
08/31/2020 13:20:00,2.59697,199.8423,152.3076,54.3096,31.97743,30.54985,30.46525,-8.56764,,
08/31/2020 13:25:00,2.587954,197.835,152.4236,52.45754,31.31985,29.94903,29.58339,-11.7452,,
08/31/2020 13:30:00,2.622869,200.8337,153.8719,53.87937,31.46568,30.3981,30.818,-11.0687,,
08/31/2020 13:35:00,2.594347,199.3999,153.5208,52.6788,31.61033,30.09052,29.366,-11.1712,,
08/31/2020 13:40:00,2.605248,200.9935,155.4493,54.21946,31.9554,30.01465,30.40783,-12.0322,,
08/31/2020 13:45:00,2.593282,199.0066,154.6692,53.01889,31.59133,29.6681,29.74336,-14.1028,,
08/31/2020 13:50:00,2.577873,199.0189,153.2554,54.10882,32.79185,30.05566,29.04812,-10.4537,,
08/31/2020 13:55:00,2.601888,199.0722,152.4086,54.01048,32.21572,30.30378,29.80283,-12.7087,,
08/31/2020 14:00:00,2.604019,199.6498,150.9399,53.31391,31.755,30.87794,29.79463,-10.1667,,
08/31/2020 14:05:00,2.627131,200.7559,153.8294,54.3178,31.64213,30.38785,30.99027,-10.2692,,
08/31/2020 14:10:00,2.597626,199.2811,151.9642,52.47802,31.085,30.48628,29.96895,-11.0687,,
08/31/2020 14:15:00,2.569431,199.4818,153.7029,54.39975,33.02118,30.06386,29.003,-9.81817,,
08/31/2020 14:20:00,2.56312,199.5556,155.9709,52.63373,31.36721,29.4733,29.69208,-10.4742,,
08/31/2020 14:25:00,2.584184,199.8751,149.6724,54.6374,32.49823,31.30241,30.00791,-12.8317,,
08/31/2020 14:30:00,2.581889,199.6539,156.2671,52.90416,31.40275,29.42203,29.91563,-10.5767,,
08/31/2020 14:35:00,2.606887,199.4695,155.2055,53.28523,32.21244,29.65375,29.07683,-9.57217,,
08/31/2020 14:40:00,2.581316,198.724,153.6715,54.18258,32.96065,29.8588,28.87585,-10.7817,,
08/31/2020 14:45:00,2.597708,198.6093,153.5828,51.83062,30.62568,29.8506,30.01612,-13.3853,,
08/31/2020 14:50:00,2.610248,199.9898,153.0587,53.77693,32.71581,30.38375,28.82868,-13.9593,,
08/31/2020 14:55:00,2.585004,198.7404,153.1703,53.51059,32.55344,30.00029,28.79996,-12.2577,,
08/31/2020 15:00:00,2.536647,198.2119,152.3426,52.8386,30.80522,30.07822,30.78519,-11.3557,,
08/31/2020 15:05:00,2.582381,199.4491,153.5715,53.72366,32.11754,30.09052,29.66132,-12.1962,,
08/31/2020 15:10:00,2.56476,198.5847,155.0219,52.40427,31.26957,29.45484,29.60595,-9.30566,,
08/31/2020 15:15:00,2.621804,201.7104,153.7236,55.76831,33.41504,30.68518,29.77617,-7.21461,,
08/31/2020 15:20:00,2.60197,198.5273,151.8807,52.60914,31.4254,30.29558,29.57724,-9.59267,,
08/31/2020 15:25:00,2.631229,200.039,154.6186,53.42864,32.0515,29.97159,29.46239,-11.7247,,
08/31/2020 15:30:00,2.617952,201.1287,155.3231,55.01437,32.88233,30.08642,29.81308,-12.4832,,
08/31/2020 15:35:00,2.607461,199.4573,151.7829,53.53927,31.35282,30.58676,30.64573,-9.96168,,
08/31/2020 15:40:00,2.591315,199.9488,152.1284,55.01027,33.09969,30.62982,29.4911,-12.3602,,
08/31/2020 15:45:00,2.619427,201.3212,152.8746,54.26453,31.72226,30.81027,30.81185,-13.4468,,
08/31/2020 15:50:00,2.565169,198.6871,151.7121,53.41635,32.73217,30.38785,28.44517,-10.6382,,
08/31/2020 15:55:00,2.60951,201.0344,156.4882,55.60031,33.30465,29.74807,29.77207,-14.1438,,
08/31/2020 16:00:00,2.602052,198.7731,152.9498,53.10494,31.63948,30.07001,29.75771,-10.8637,,
08/31/2020 16:05:00,2.601642,199.9243,151.8681,53.9818,32.68857,30.69544,29.07273,-11.8067,,
08/31/2020 16:10:00,2.631639,201.5793,155.2959,55.48558,33.09106,30.21971,29.971,-8.50614,,
08/31/2020 16:15:00,2.608444,199.8014,154.8196,53.35489,32.09061,29.8506,29.32908,-8.99815,,
08/31/2020 16:20:00,2.60533,200.379,154.1397,53.96541,32.13104,30.19715,29.88486,-10.0847,,
08/31/2020 16:25:00,2.603035,200.1987,150.6079,54.81359,32.86724,31.12811,29.63671,-13.8568,,
08/31/2020 16:30:00,2.581889,199.0763,151.6085,53.30981,31.74957,30.52729,29.79873,-12.2372,,
08/31/2020 16:35:00,2.587053,199.9529,151.0348,54.16619,32.51558,30.9374,29.51161,-10.5562,,
08/31/2020 16:40:00,2.597134,199.0886,152.3439,52.87548,31.79155,30.32633,29.29217,-11.8067,,
08/31/2020 16:45:00,2.60451,200.633,153.4046,55.18237,32.7533,30.46987,30.16993,-11.5402,,
08/31/2020 16:50:00,2.607133,199.6088,152.9809,54.27682,32.49748,30.29763,29.64902,-10.8022,,
08/31/2020 16:55:00,2.61705,200.1291,150.5524,53.89576,32.82243,31.12401,28.79176,-13.4673,,
08/31/2020 17:00:00,2.605822,199.7768,148.798,53.38767,31.83803,31.52592,29.74336,-11.3352,,
08/31/2020 17:05:00,2.585823,200.1004,154.3419,54.50218,33.06131,30.06386,29.04607,-10.8227,,
08/31/2020 17:10:00,2.604264,199.3548,153.6544,52.77714,31.2851,30.04131,29.9669,-7.68612,,
08/31/2020 17:15:00,2.608526,201.1573,153.1372,54.4694,32.41887,30.69134,29.95869,-9.14166,,
08/31/2020 17:20:00,2.542139,198.6584,154.4204,51.89618,31.33611,29.63734,28.97839,-10.6177,,
08/31/2020 17:25:00,2.620411,199.5965,152.9087,53.8302,31.05783,30.31403,31.4107,-11.3147,,
08/31/2020 17:30:00,2.619755,199.7481,149.1247,54.24404,32.08082,31.42339,30.24171,-12.1347,,
08/31/2020 17:35:00,2.563612,198.6912,154.0829,53.8179,32.75649,29.73782,28.81022,-12.2372,,
08/31/2020 17:40:00,2.572874,198.1341,149.5213,53.31391,31.35958,30.84718,30.40373,-13.1393,,
08/31/2020 17:45:00,2.582709,198.978,152.5867,53.27703,32.31195,30.22791,28.92096,-11.4377,,
08/31/2020 17:50:00,2.612788,198.9001,151.0122,53.62942,31.72374,30.64417,30.16378,-12.6677,,
08/31/2020 17:55:00,2.605248,199.8669,153.1189,54.1457,32.642,30.33249,29.30447,-11.1302,,
08/31/2020 18:00:00,2.589594,199.5105,152.1465,54.82998,33.04952,30.50063,29.38651,-11.3557,,
08/31/2020 18:05:00,2.622378,200.5756,151.7439,54.92013,32.57703,30.91485,30.17198,-7.72712,,
08/31/2020 18:10:00,2.63836,201.4728,153.0953,54.20307,31.82812,30.79181,30.58625,-8.58814,,
08/31/2020 18:15:00,2.569677,198.5847,152.577,53.53108,32.52968,30.11923,28.85534,-11.3147,,
08/31/2020 18:20:00,2.607789,200.633,152.4482,54.16209,32.07908,30.7344,30.16173,-11.4992,,
08/31/2020 18:25:00,2.587381,200.9689,152.8564,54.76033,32.69091,30.71594,29.84385,-9.34666,,
08/31/2020 18:30:00,2.571398,198.5028,151.4358,51.67082,30.85659,30.41246,29.48495,-11.2122,,
08/31/2020 18:35:00,2.628771,200.8296,151.9495,54.6415,32.68597,30.9292,29.7331,-9.67467,,
08/31/2020 18:40:00,2.614919,200.633,153.1515,53.68269,31.9678,30.53959,29.8459,-10.3922,,
08/31/2020 18:45:00,2.569759,198.3471,151.6007,53.20738,32.38394,30.32223,28.74459,-9.75667,,
08/31/2020 18:50:00,2.585987,197.3557,150.1671,51.56428,30.28821,30.44117,30.27453,-8.81365,,
08/31/2020 18:55:00,2.593774,198.5028,149.2453,52.5108,31.19504,31.03173,29.83154,-10.3102,,
08/31/2020 19:00:00,2.563858,198.7731,151.0879,53.3344,32.32051,30.58676,28.96608,-13.9183,,
08/31/2020 19:05:00,2.579267,199.0517,146.8621,53.39176,30.30998,31.88272,32.16746,-11.3352,,
08/31/2020 19:10:00,2.603445,201.1532,153.0218,55.06764,32.70021,30.72209,30.13507,-13.4058,,
08/31/2020 19:15:00,2.632213,200.1824,154.6006,53.36718,31.24762,30.0167,30.63342,-11.3147,,
08/31/2020 19:20:00,2.593036,198.0562,153.2056,51.33892,30.37337,29.79729,29.89922,-9.61317,,
08/31/2020 19:25:00,2.603691,200.3462,149.6628,55.6249,33.74574,31.43979,29.16296,-11.0482,,
08/31/2020 19:30:00,2.604182,198.8141,152.3593,51.99042,31.58785,30.24431,28.69332,-8.48564,,
08/31/2020 19:35:00,2.606395,198.7936,149.587,52.61734,30.67216,31.01738,30.76673,-10.2897,,
08/31/2020 19:40:00,2.586315,199.1213,149.106,53.41225,31.62491,31.24909,30.09405,-10.7202,,
08/31/2020 19:45:00,2.619181,200.5429,150.968,55.15778,32.32965,31.12401,30.78109,-9.28516,,
08/31/2020 19:50:00,2.604182,200.5306,150.7891,54.56774,31.99489,31.17117,30.69905,-9.81817,,
08/31/2020 19:55:00,2.583938,199.277,151.0218,52.5149,31.27055,30.74875,29.71874,-9.36716,,
08/31/2020 20:00:00,2.602953,200.0226,151.3309,54.69477,32.59719,30.87384,29.91768,-8.52664,,
08/31/2020 20:05:00,2.606313,199.8956,153.5817,53.15001,31.826,30.21355,29.51981,-11.9912,,
08/31/2020 20:10:00,2.631393,200.5879,150.2623,53.71547,31.40812,31.33727,30.74007,-8.77265,,
08/31/2020 20:15:00,2.62918,199.6744,148.1951,53.3262,31.24294,31.67151,30.59856,-9.73617,,
08/31/2020 20:20:00,2.572956,197.794,148.7715,52.60095,31.59966,30.96406,29.30242,-9.79767,,
08/31/2020 20:25:00,2.577791,199.5433,152.6387,53.54747,31.73754,30.3735,30.05919,-8.38314,,
08/31/2020 20:30:00,2.56771,198.8141,150.3724,52.40837,30.95762,30.80002,30.0961,-9.01865,,
08/31/2020 20:35:00,2.565005,199.0476,152.7623,53.11314,31.74314,30.1992,29.608,-8.89565,,
08/31/2020 20:40:00,2.591479,198.9124,149.8141,53.01889,31.71361,30.98662,29.55673,-8.13713,,
08/31/2020 20:45:00,2.580742,199.3753,153.2334,53.50649,31.96502,30.16229,29.67158,-10.3307,,
08/31/2020 20:50:00,2.614428,200.1209,154.7415,53.42454,32.2311,29.96133,29.18963,-7.91163,,
08/31/2020 20:55:00,2.639343,199.658,152.5854,52.87548,31.25272,30.42066,30.11866,-9.46966,,
08/31/2020 21:00:00,2.631065,201.3827,151.8278,54.83408,31.74159,31.1199,31.35942,-7.48111,,
08/31/2020 21:05:00,2.602297,200.8378,150.3394,53.69498,31.67109,31.38648,30.31144,-11.2737,,
08/31/2020 21:10:00,2.594921,199.1746,151.0786,51.97403,30.87824,30.70364,29.76797,-10.2487,,
08/31/2020 21:15:00,2.566317,198.5806,151.5446,52.82221,31.37073,30.40426,29.88076,-8.87515,,
08/31/2020 21:20:00,2.592216,198.8387,149.8912,52.06008,30.69601,30.94356,30.14532,-9.87967,,
08/31/2020 21:25:00,2.605904,199.3999,150.666,52.8509,31.08426,30.88409,30.35656,-10.4537,,
08/31/2020 21:30:00,2.582463,198.1341,149.5501,52.21579,31.17524,30.83898,29.55673,-8.81365,,
08/31/2020 21:35:00,2.620329,199.4368,146.0841,53.52288,31.28833,32.22516,30.72981,-9.98218,,
08/31/2020 21:40:00,2.602789,199.404,153.525,52.37149,30.97498,30.09052,30.03047,-5.90258,,
08/31/2020 21:45:00,2.587299,198.6584,151.2202,52.99431,31.87582,30.51704,29.28602,-8.54714,,
08/31/2020 21:50:00,2.585741,199.3876,148.0596,53.87937,31.69713,31.62845,30.4591,-7.87062,,
08/31/2020 21:55:00,2.581316,200.2725,149.4182,54.36697,31.6875,31.48901,30.96976,-7.64512,,
08/31/2020 22:00:00,2.540663,198.3266,150.2281,52.47802,31.87375,30.70159,28.76305,-4.81605,,
08/31/2020 22:05:00,2.65426,200.8296,151.0676,54.09653,32.15201,31.17732,29.98536,-9.40816,,
08/31/2020 22:10:00,2.625984,200.7477,148.6693,54.28092,31.84607,31.8417,30.63753,-8.79315,,
08/31/2020 22:15:00,2.623689,200.6207,148.7557,55.03486,32.64801,31.78019,30.18019,-8.50614,,
08/31/2020 22:20:00,2.58066,199.3016,151.3169,53.48601,31.83365,30.67288,29.85,-8.64964,,
08/31/2020 22:25:00,2.614919,199.8956,154.0775,54.52677,32.69346,30.07822,29.608,-8.50614,,
08/31/2020 22:30:00,2.598199,199.1705,149.8069,52.64602,30.93876,31.06249,30.37297,-9.40816,,
08/31/2020 22:35:00,2.60574,201.354,150.6391,54.94471,32.74802,31.448,29.94229,-8.64964,,
08/31/2020 22:40:00,2.56812,198.5765,147.4273,52.63373,31.8757,31.57923,28.91891,-10.3512,,
08/31/2020 22:45:00,2.602379,200.8091,149.7734,54.35058,32.16649,31.54027,30.21915,-7.23511,,
08/31/2020 22:50:00,2.640163,201.0058,150.7812,54.64969,31.94851,31.30856,30.85286,-7.56312,,
08/31/2020 22:55:00,2.608608,199.7481,148.5148,54.3178,32.25202,31.59974,30.05714,-7.91163,,
08/31/2020 23:00:00,2.635983,201.8579,150.4873,55.31758,33.19732,31.6346,29.65107,-6.7431,,
08/31/2020 23:05:00,2.597953,199.4409,146.8198,53.96951,31.77802,32.0078,30.42629,-11.7247,,
08/31/2020 23:10:00,2.602707,199.8137,149.3395,53.46552,31.54444,31.38033,30.27247,-9.53116,,
08/31/2020 23:15:00,2.571398,198.5478,149.8511,51.98633,30.81852,30.87179,29.87461,-7.64512,,
08/31/2020 23:20:00,2.585578,199.1541,150.2735,52.54358,31.09308,30.9251,30.02432,-10.0847,,
08/31/2020 23:25:00,2.561645,200.0021,153.6988,54.12931,32.80018,30.2115,29.05632,-10.0642,,
08/31/2020 23:30:00,2.613198,199.5105,147.5704,54.11292,31.95874,31.80685,30.29503,-8.75215,,
08/31/2020 23:35:00,2.609264,200.0226,148.7441,53.60893,31.27674,31.61204,30.83646,-7.56312,,
08/31/2020 23:40:00,2.608444,200.4978,153.0654,53.74825,31.98048,30.52524,29.89307,-7.0301,,
08/31/2020 23:45:00,2.59779,200.7313,152.1286,54.98159,32.70488,30.85128,30.04278,-5.94358,,
08/31/2020 23:50:00,2.556236,198.3225,149.7108,51.81833,30.3291,30.84718,30.47756,-7.21461,,
08/31/2020 23:55:00,2.602133,200.0431,153.816,53.15411,31.37268,30.191,30.21915,-6.49709,,
09/01/2020 00:00:00,2.615657,200.2151,151.7231,54.02278,31.62706,30.81847,30.71341,-5.59507,,
09/01/2020 00:05:00,2.597462,198.5601,148.931,51.94945,30.77319,31.13836,29.90742,-7.46061,,
09/01/2020 00:10:00,2.583119,199.1705,151.6602,52.78534,31.74563,30.53959,29.26961,-6.66109,,
09/01/2020 00:15:00,2.581725,199.8096,152.644,52.74026,31.51328,30.44732,29.57724,-8.93665,,
09/01/2020 00:20:00,2.575087,198.5724,149.179,52.3469,30.97175,31.07069,30.00997,-8.40364,,
09/01/2020 00:25:00,2.617132,199.7031,149.0799,53.3385,30.86114,31.42339,31.21587,-8.58814,,
09/01/2020 00:30:00,2.590003,198.851,151.3646,53.61713,31.49758,30.53139,30.50012,-7.99363,,
09/01/2020 00:35:00,2.57689,199.2033,151.5467,53.47781,32.22585,30.58061,29.25115,-8.01413,,
09/01/2020 00:40:00,2.5773,197.8145,148.9564,52.23218,31.43838,30.9169,29.16912,-7.58362,,
09/01/2020 00:45:00,2.598855,200.0431,151.0312,54.89554,32.69848,30.96406,29.9669,-7.80912,,
09/01/2020 00:50:00,2.569431,198.2815,150.5602,52.92875,32.72419,30.59496,27.96937,-9.51066,,
